,element,PNAS_en,pressure,atom_s,atom_p,atom_d,atom_f,ionization_energy,mass,en,row,pseudo_row,group,atomic_number,pressure_pow_2,atom_s_pow_2,atom_p_pow_2,atom_d_pow_2,atom_f_pow_2,ionization_energy_pow_2,mass_pow_2,en_pow_2,row_pow_2,pseudo_row_pow_2,group_pow_2,atomic_number_pow_2,pressure_log_p_abs,atom_s_log_p_abs,atom_p_log_p_abs,atom_d_log_p_abs,atom_f_log_p_abs,ionization_energy_log_p_abs,mass_log_p_abs,en_log_p_abs,row_log_p_abs,pseudo_row_log_p_abs,group_log_p_abs,atomic_number_log_p_abs,pressure_inv_p,atom_s_inv_p,atom_p_inv_p,atom_d_inv_p,atom_f_inv_p,ionization_energy_inv_p,mass_inv_p,en_inv_p,row_inv_p,pseudo_row_inv_p,group_inv_p,atomic_number_inv_p,pressure_sqrt_p,atom_s_sqrt_p,atom_p_sqrt_p,atom_d_sqrt_p,atom_f_sqrt_p,ionization_energy_sqrt_p,mass_sqrt_p,en_sqrt_p,row_sqrt_p,pseudo_row_sqrt_p,group_sqrt_p,atomic_number_sqrt_p,"add(add(pressure_inv_p, en_sqrt_p), add(atomic_number_inv_p, add(add(pressure_inv_p, en_sqrt_p), en_sqrt_p)))","add(add(pressure_inv_p, add(add(pressure_inv_p, en_sqrt_p), en_sqrt_p)), add(atomic_number_inv_p, add(add(pressure_inv_p, en_sqrt_p), en_sqrt_p)))","add(add(pressure_inv_p, en_sqrt_p), add(atomic_number_inv_p, add(add(pressure_inv_p, en_sqrt_p), add(atomic_number_inv_p, add(add(pressure_inv_p, en_sqrt_p), en_sqrt_p)))))","add(add(add(pressure_inv_p, en_sqrt_p), add(atomic_number_inv_p, add(add(pressure_inv_p, en_sqrt_p), en_sqrt_p))), add(atomic_number_inv_p, add(add(pressure_inv_p, en_sqrt_p), en_sqrt_p)))","add(add(pressure_inv_p, en_sqrt_p), add(atomic_number_inv_p, add(atomic_number_inv_p, add(add(pressure_inv_p, en_sqrt_p), en_sqrt_p))))","add(add(pressure_inv_p, en_sqrt_p), add(atomic_number_inv_p, add(add(pressure_inv_p, en_sqrt_p), add(add(pressure_inv_p, en_sqrt_p), add(atomic_number_inv_p, add(add(pressure_inv_p, en_sqrt_p), en_sqrt_p))))))","add(add(pressure_inv_p, en_sqrt_p), add(add(pressure_inv_p, en_sqrt_p), en_sqrt_p))","add(add(pressure_inv_p, en_sqrt_p), add(add(add(pressure_inv_p, en_sqrt_p), en_sqrt_p), add(add(pressure_inv_p, en_sqrt_p), en_sqrt_p)))","add(add(pressure_inv_p, en_sqrt_p), add(add(pressure_inv_p, en_sqrt_p), add(atomic_number_inv_p, add(add(pressure_inv_p, add(add(pressure_inv_p, en_sqrt_p), add(atomic_number_inv_p, add(add(pressure_inv_p, en_sqrt_p), en_sqrt_p)))), en_sqrt_p))))","add(add(pressure_inv_p, en_sqrt_p), add(add(atomic_number_inv_p, add(add(pressure_inv_p, en_sqrt_p), en_sqrt_p)), add(add(pressure_inv_p, en_sqrt_p), en_sqrt_p)))"
325,Pb,-3.64,50,2,2,0,0,7.4167,207.2,2.33,6,6,14,82,2500.0,4.0,4.0,0.0,0.0,12.410119839999998,42515.1656070436,2.6569000000000003,25.0,25.0,169.0,6561.0,3.9318256327243257,1.0986122886681098,1.0986122886681098,0.0,0.0,1.509131271078953,5.33364618918776,0.9669838461896731,1.791759469228055,1.791759469228055,2.6390573296152584,4.406719247264253,0.0196078431372549,0.3333333333333333,0.3333333333333333,1.0,1.0,0.22110197222959227,0.004826439777663295,0.3802281368821293,0.16666666666666666,0.16666666666666666,0.07142857142857142,0.012195121951219513,7.14142842854285,1.7320508075688772,1.7320508075688772,1.0,1.0,2.1266875652055712,14.394167568845376,1.6217274740226855,2.449489742783178,2.449489742783178,3.7416573867739413,9.055385138137417,4.916593230293786,6.557928547453725,6.5701236694049445,8.19185114342763,4.9287883522450056,8.211458986564885,4.904398108342566,8.167460899525192,9.852794303724826,8.179656021476411
326,Pb,-5.74,200,2,2,0,0,7.4167,207.2,2.33,6,6,14,82,40000.0,4.0,4.0,0.0,0.0,12.410119839999998,42515.1656070436,2.6569000000000003,25.0,25.0,169.0,6561.0,5.303304908059076,1.0986122886681098,1.0986122886681098,0.0,0.0,1.509131271078953,5.33364618918776,0.9669838461896731,1.791759469228055,1.791759469228055,2.6390573296152584,4.406719247264253,0.004975124378109453,0.3333333333333333,0.3333333333333333,1.0,1.0,0.22110197222959227,0.004826439777663295,0.3802281368821293,0.16666666666666666,0.16666666666666666,0.07142857142857142,0.012195121951219513,14.177446878757825,1.7320508075688772,1.7320508075688772,1.0,1.0,2.1266875652055712,14.394167568845376,1.6217274740226855,2.449489742783178,2.449489742783178,3.7416573867739413,9.055385138137417,4.887327792775495,6.51403039117629,6.526225513127509,8.147952987150195,4.899522914726715,8.152928111528304,4.875132670824275,8.123562743247756,9.7796307099291,8.135757865198975
327,Pb,-6.85,500,2,2,0,0,7.4167,207.2,2.33,6,6,14,82,250000.0,4.0,4.0,0.0,0.0,12.410119839999998,42515.1656070436,2.6569000000000003,25.0,25.0,169.0,6561.0,6.2166061010848646,1.0986122886681098,1.0986122886681098,0.0,0.0,1.509131271078953,5.33364618918776,0.9669838461896731,1.791759469228055,1.791759469228055,2.6390573296152584,4.406719247264253,0.001996007984031936,0.3333333333333333,0.3333333333333333,1.0,1.0,0.22110197222959227,0.004826439777663295,0.3802281368821293,0.16666666666666666,0.16666666666666666,0.07142857142857142,0.012195121951219513,22.38302928559939,1.7320508075688772,1.7320508075688772,1.0,1.0,2.1266875652055712,14.394167568845376,1.6217274740226855,2.449489742783178,2.449489742783178,3.7416573867739413,9.055385138137417,4.88136955998734,6.505093041994058,6.517288163945277,8.139015637967963,4.893564681938559,8.141011645951995,4.86917443803612,8.114625394065524,9.764735127958712,8.126820516016743
328,Bi,1.22,0,2,3,0,0,7.2855,208.9804,2.02,6,6,15,83,0.0,4.0,9.0,0.0,0.0,11.50295056,43252.5441184516,1.7424000000000002,25.0,25.0,196.0,6724.0,0.0,1.0986122886681098,1.3862943611198906,0.0,0.0,1.4796936253784403,5.34220247294741,0.8415671856782188,1.791759469228055,1.791759469228055,2.70805020110221,4.418840607796598,1.0,0.3333333333333333,0.25,1.0,1.0,0.2277074414791875,0.004785319558376256,0.43103448275862066,0.16666666666666666,0.16666666666666666,0.06666666666666667,0.012048192771084338,1.0,1.7320508075688772,2.0,1.0,1.0,2.095614468360056,14.455879772604641,1.5231546211727818,2.449489742783178,2.449489742783178,3.872983346207417,9.1104335791443,6.581512056289429,9.10466667746221,9.116714870233295,10.639869491406078,6.593560249060514,11.639869491406078,6.569463863518345,10.615773105863909,14.16302411257886,10.627821298634991
329,Bi,-3.09,50,2,3,0,0,7.2855,208.9804,2.02,6,6,15,83,2500.0,4.0,9.0,0.0,0.0,11.50295056,43252.5441184516,1.7424000000000002,25.0,25.0,196.0,6724.0,3.9318256327243257,1.0986122886681098,1.3862943611198906,0.0,0.0,1.4796936253784403,5.34220247294741,0.8415671856782188,1.791759469228055,1.791759469228055,2.70805020110221,4.418840607796598,0.0196078431372549,0.3333333333333333,0.25,1.0,1.0,0.2277074414791875,0.004785319558376256,0.43103448275862066,0.16666666666666666,0.16666666666666666,0.06666666666666667,0.012048192771084338,7.14142842854285,1.7320508075688772,2.0,1.0,1.0,2.095614468360056,14.455879772604641,1.5231546211727818,2.449489742783178,2.449489742783178,3.872983346207417,9.1104335791443,4.62072774256394,6.163490206873976,6.175538399645061,7.698693020817842,4.632775935335024,7.718300863955097,4.608679549792855,7.674596635275673,9.261063328265134,7.686644828046758
330,Bi,-5.22,200,2,3,0,0,7.2855,208.9804,2.02,6,6,15,83,40000.0,4.0,9.0,0.0,0.0,11.50295056,43252.5441184516,1.7424000000000002,25.0,25.0,196.0,6724.0,5.303304908059076,1.0986122886681098,1.3862943611198906,0.0,0.0,1.4796936253784403,5.34220247294741,0.8415671856782188,1.791759469228055,1.791759469228055,2.70805020110221,4.418840607796598,0.004975124378109453,0.3333333333333333,0.25,1.0,1.0,0.2277074414791875,0.004785319558376256,0.43103448275862066,0.16666666666666666,0.16666666666666666,0.06666666666666667,0.012048192771084338,14.177446878757825,1.7320508075688772,2.0,1.0,1.0,2.095614468360056,14.455879772604641,1.5231546211727818,2.449489742783178,2.449489742783178,3.872983346207417,9.1104335791443,4.591462305045649,6.11959205059654,6.131640243367625,7.654794864540406,4.603510497816734,7.659769988918516,4.579414112274565,7.630698478998237,9.187899734469408,7.642746671769322
331,Bi,-6.76,500,2,3,0,0,7.2855,208.9804,2.02,6,6,15,83,250000.0,4.0,9.0,0.0,0.0,11.50295056,43252.5441184516,1.7424000000000002,25.0,25.0,196.0,6724.0,6.2166061010848646,1.0986122886681098,1.3862943611198906,0.0,0.0,1.4796936253784403,5.34220247294741,0.8415671856782188,1.791759469228055,1.791759469228055,2.70805020110221,4.418840607796598,0.001996007984031936,0.3333333333333333,0.25,1.0,1.0,0.2277074414791875,0.004785319558376256,0.43103448275862066,0.16666666666666666,0.16666666666666666,0.06666666666666667,0.012048192771084338,22.38302928559939,1.7320508075688772,2.0,1.0,1.0,2.095614468360056,14.455879772604641,1.5231546211727818,2.449489742783178,2.449489742783178,3.872983346207417,9.1104335791443,4.585504072257494,6.1106547014143064,6.122702894185392,7.645857515358173,4.597552265028578,7.647853523342206,4.573455879486409,7.621761129816004,9.173004152499018,7.633809322587089
332,Po,2.05,0,2,4,0,0,8.414,210.0,2.0,6,6,16,84,0.0,4.0,16.0,0.0,0.0,20.431304009999995,43677.68114304361,1.6900000000000002,25.0,25.0,225.0,6889.0,0.0,1.0986122886681098,1.6094379124341003,0.0,0.0,1.7083959760669412,5.347069720478861,0.8329091229351039,1.791759469228055,1.791759469228055,2.772588722239781,4.430816798843313,1.0,0.3333333333333333,0.2,1.0,1.0,0.18115613847575227,0.004762084814063922,0.4347826086956522,0.16666666666666666,0.16666666666666666,0.0625,0.011904761904761904,1.0,1.7320508075688772,2.23606797749979,1.0,1.0,2.3494893062110327,14.491102787572794,1.51657508881031,2.449489742783178,2.449489742783178,4.0,9.16515138991168,6.561630028335691,9.078205117146002,9.090109879050763,10.606684967861073,6.573534790240453,11.606684967861074,6.549725266430929,10.582875444051549,14.123260056671384,10.594780205956312
333,Po,-1.84,50,2,4,0,0,8.414,210.0,2.0,6,6,16,84,2500.0,4.0,16.0,0.0,0.0,20.431304009999995,43677.68114304361,1.6900000000000002,25.0,25.0,225.0,6889.0,3.9318256327243257,1.0986122886681098,1.6094379124341003,0.0,0.0,1.7083959760669412,5.347069720478861,0.8329091229351039,1.791759469228055,1.791759469228055,2.772588722239781,4.430816798843313,0.0196078431372549,0.3333333333333333,0.2,1.0,1.0,0.18115613847575227,0.004762084814063922,0.4347826086956522,0.16666666666666666,0.16666666666666666,0.0625,0.011904761904761904,7.14142842854285,1.7320508075688772,2.23606797749979,1.0,1.0,2.3494893062110327,14.491102787572794,1.51657508881031,2.449489742783178,2.449489742783178,4.0,9.16515138991168,4.600845714610202,6.137028646557766,6.148933408462528,7.665508497272839,4.612750476514964,7.685116340410093,4.58894095270544,7.641698973463314,9.221299272357658,7.653603735368076
334,Po,-3.71,200,2,4,0,0,8.414,210.0,2.0,6,6,16,84,40000.0,4.0,16.0,0.0,0.0,20.431304009999995,43677.68114304361,1.6900000000000002,25.0,25.0,225.0,6889.0,5.303304908059076,1.0986122886681098,1.6094379124341003,0.0,0.0,1.7083959760669412,5.347069720478861,0.8329091229351039,1.791759469228055,1.791759469228055,2.772588722239781,4.430816798843313,0.004975124378109453,0.3333333333333333,0.2,1.0,1.0,0.18115613847575227,0.004762084814063922,0.4347826086956522,0.16666666666666666,0.16666666666666666,0.0625,0.011904761904761904,14.177446878757825,1.7320508075688772,2.23606797749979,1.0,1.0,2.3494893062110327,14.491102787572794,1.51657508881031,2.449489742783178,2.449489742783178,4.0,9.16515138991168,4.571580277091911,6.0931304902803305,6.105035252185092,7.621610340995403,4.583485038996673,7.626585465373512,4.559675515187149,7.597800817185878,9.148135678561932,7.60970557909064
335,Po,-5.49,500,2,4,0,0,8.414,210.0,2.0,6,6,16,84,250000.0,4.0,16.0,0.0,0.0,20.431304009999995,43677.68114304361,1.6900000000000002,25.0,25.0,225.0,6889.0,6.2166061010848646,1.0986122886681098,1.6094379124341003,0.0,0.0,1.7083959760669412,5.347069720478861,0.8329091229351039,1.791759469228055,1.791759469228055,2.772588722239781,4.430816798843313,0.001996007984031936,0.3333333333333333,0.2,1.0,1.0,0.18115613847575227,0.004762084814063922,0.4347826086956522,0.16666666666666666,0.16666666666666666,0.0625,0.011904761904761904,22.38302928559939,1.7320508075688772,2.23606797749979,1.0,1.0,2.3494893062110327,14.491102787572794,1.51657508881031,2.449489742783178,2.449489742783178,4.0,9.16515138991168,4.565622044303756,6.084193141098098,6.0960979030028595,7.612672991813169,4.5775268062085175,7.6146689997972015,4.553717282398994,7.5888634680036455,9.133240096591543,7.600768229908407
336,At,2.98,0,2,5,0,0,9.5,210.0,2.2,6,6,17,85,0.0,4.0,25.0,0.0,0.0,31.428357209999994,43677.68114304361,2.250000000000001,25.0,25.0,256.0,7056.0,0.0,1.0986122886681098,1.791759469228055,0.0,0.0,1.8879934646075807,5.347069720478861,0.9162907318741551,1.791759469228055,1.791759469228055,2.833213344056216,4.442651256490317,1.0,0.3333333333333333,0.16666666666666666,1.0,1.0,0.1513752440925811,0.004762084814063922,0.4,0.16666666666666666,0.16666666666666666,0.058823529411764705,0.011764705882352941,1.0,1.7320508075688772,2.449489742783178,1.0,1.0,2.570233452431899,14.491102787572794,1.5811388300841898,2.449489742783178,2.449489742783178,4.123105625617661,9.219544457292887,6.755181196134923,9.336320026219113,9.348084732101466,10.929223562185655,6.766945902017276,11.929223562185655,6.74341649025257,10.905694150420949,14.510362392269844,10.917458856303302
337,At,-0.51,50,2,5,0,0,9.5,210.0,2.2,6,6,17,85,2500.0,4.0,25.0,0.0,0.0,31.428357209999994,43677.68114304361,2.250000000000001,25.0,25.0,256.0,7056.0,3.9318256327243257,1.0986122886681098,1.791759469228055,0.0,0.0,1.8879934646075807,5.347069720478861,0.9162907318741551,1.791759469228055,1.791759469228055,2.833213344056216,4.442651256490317,0.0196078431372549,0.3333333333333333,0.16666666666666666,1.0,1.0,0.1513752440925811,0.004762084814063922,0.4,0.16666666666666666,0.16666666666666666,0.058823529411764705,0.011764705882352941,7.14142842854285,1.7320508075688772,2.449489742783178,1.0,1.0,2.570233452431899,14.491102787572794,1.5811388300841898,2.449489742783178,2.449489742783178,4.123105625617661,9.219544457292887,4.794396882409432,6.395143555630876,6.406908261513229,7.988047091597419,4.8061615882917845,8.007654934734674,4.782632176527079,7.9645176798327135,9.608401607956118,7.976282385715066
338,At,-2.31,200,2,5,0,0,9.5,210.0,2.2,6,6,17,85,40000.0,4.0,25.0,0.0,0.0,31.428357209999994,43677.68114304361,2.250000000000001,25.0,25.0,256.0,7056.0,5.303304908059076,1.0986122886681098,1.791759469228055,0.0,0.0,1.8879934646075807,5.347069720478861,0.9162907318741551,1.791759469228055,1.791759469228055,2.833213344056216,4.442651256490317,0.004975124378109453,0.3333333333333333,0.16666666666666666,1.0,1.0,0.1513752440925811,0.004762084814063922,0.4,0.16666666666666666,0.16666666666666666,0.058823529411764705,0.011764705882352941,14.177446878757825,1.7320508075688772,2.449489742783178,1.0,1.0,2.570233452431899,14.491102787572794,1.5811388300841898,2.449489742783178,2.449489742783178,4.123105625617661,9.219544457292887,4.765131444891141,6.351245399353441,6.3630101052357935,7.9441489353199835,4.776896150773494,7.949124059698093,4.753366739008788,7.920619523555278,9.535238014160392,7.9323842294376306
339,At,-3.96,500,2,5,0,0,9.5,210.0,2.2,6,6,17,85,250000.0,4.0,25.0,0.0,0.0,31.428357209999994,43677.68114304361,2.250000000000001,25.0,25.0,256.0,7056.0,6.2166061010848646,1.0986122886681098,1.791759469228055,0.0,0.0,1.8879934646075807,5.347069720478861,0.9162907318741551,1.791759469228055,1.791759469228055,2.833213344056216,4.442651256490317,0.001996007984031936,0.3333333333333333,0.16666666666666666,1.0,1.0,0.1513752440925811,0.004762084814063922,0.4,0.16666666666666666,0.16666666666666666,0.058823529411764705,0.011764705882352941,22.38302928559939,1.7320508075688772,2.449489742783178,1.0,1.0,2.570233452431899,14.491102787572794,1.5811388300841898,2.449489742783178,2.449489742783178,4.123105625617661,9.219544457292887,4.759173212102986,6.342308050171207,6.3540727560535615,7.935211586137751,4.770937917985339,7.937207594121784,4.7474085062206335,7.911682174373045,9.520342432190006,7.923446880255398
340,Rn,1.86,0,2,6,0,0,10.7485,220.0,2.2,6,6,18,86,0.0,4.0,36.0,0.0,0.0,46.98554116,47957.5223430436,2.250000000000001,25.0,25.0,289.0,7225.0,0.0,1.0986122886681098,1.9459101490553132,0.0,0.0,2.061099347431971,5.393591454791978,0.9162907318741551,1.791759469228055,1.791759469228055,2.8903717578961645,4.454347296253507,1.0,0.3333333333333333,0.14285714285714285,1.0,1.0,0.12731393069029615,0.004545618600962234,0.4,0.16666666666666666,0.16666666666666666,0.05555555555555555,0.011627906976744186,1.0,1.7320508075688772,2.6457513110645907,1.0,1.0,2.8026059302013904,14.832129314430885,1.5811388300841898,2.449489742783178,2.449489742783178,4.242640687119285,9.273618495495704,6.755044397229314,9.336183227313505,9.347811134290248,10.92894996437444,6.766672304206058,11.92894996437444,6.74341649025257,10.905694150420949,14.510088794458625,10.917322057397694
341,Rn,-2.97,50,2,6,0,0,10.7485,220.0,2.2,6,6,18,86,2500.0,4.0,36.0,0.0,0.0,46.98554116,47957.5223430436,2.250000000000001,25.0,25.0,289.0,7225.0,3.9318256327243257,1.0986122886681098,1.9459101490553132,0.0,0.0,2.061099347431971,5.393591454791978,0.9162907318741551,1.791759469228055,1.791759469228055,2.8903717578961645,4.454347296253507,0.0196078431372549,0.3333333333333333,0.14285714285714285,1.0,1.0,0.12731393069029615,0.004545618600962234,0.4,0.16666666666666666,0.16666666666666666,0.05555555555555555,0.011627906976744186,7.14142842854285,1.7320508075688772,2.6457513110645907,1.0,1.0,2.8026059302013904,14.832129314430885,1.5811388300841898,2.449489742783178,2.449489742783178,4.242640687119285,9.273618495495704,4.794260083503823,6.395006756725268,6.406634663702012,7.987773493786202,4.805887990480567,8.007381336923457,4.782632176527079,7.9645176798327135,9.6081280101449,7.976145586809458
342,Rn,-4.3,200,2,6,0,0,10.7485,220.0,2.2,6,6,18,86,40000.0,4.0,36.0,0.0,0.0,46.98554116,47957.5223430436,2.250000000000001,25.0,25.0,289.0,7225.0,5.303304908059076,1.0986122886681098,1.9459101490553132,0.0,0.0,2.061099347431971,5.393591454791978,0.9162907318741551,1.791759469228055,1.791759469228055,2.8903717578961645,4.454347296253507,0.004975124378109453,0.3333333333333333,0.14285714285714285,1.0,1.0,0.12731393069029615,0.004545618600962234,0.4,0.16666666666666666,0.16666666666666666,0.05555555555555555,0.011627906976744186,14.177446878757825,1.7320508075688772,2.6457513110645907,1.0,1.0,2.8026059302013904,14.832129314430885,1.5811388300841898,2.449489742783178,2.449489742783178,4.242640687119285,9.273618495495704,4.764994645985532,6.351108600447832,6.362736507424576,7.943875337508766,4.776622552962277,7.948850461886876,4.753366739008788,7.920619523555278,9.534964416349174,7.932247430532022
343,Rn,-5.1,500,2,6,0,0,10.7485,220.0,2.2,6,6,18,86,250000.0,4.0,36.0,0.0,0.0,46.98554116,47957.5223430436,2.250000000000001,25.0,25.0,289.0,7225.0,6.2166061010848646,1.0986122886681098,1.9459101490553132,0.0,0.0,2.061099347431971,5.393591454791978,0.9162907318741551,1.791759469228055,1.791759469228055,2.8903717578961645,4.454347296253507,0.001996007984031936,0.3333333333333333,0.14285714285714285,1.0,1.0,0.12731393069029615,0.004545618600962234,0.4,0.16666666666666666,0.16666666666666666,0.05555555555555555,0.011627906976744186,22.38302928559939,1.7320508075688772,2.6457513110645907,1.0,1.0,2.8026059302013904,14.832129314430885,1.5811388300841898,2.449489742783178,2.449489742783178,4.242640687119285,9.273618495495704,4.759036413197377,6.342171251265599,6.353799158242342,7.934937988326532,4.770664320174122,7.9369339963105645,4.7474085062206335,7.911682174373045,9.520068834378787,7.923310081349788
344,Fr,-0.86,0,1,0,0,0,4.0727,223.0,0.7,7,7,1,87,0.0,1.0,0.0,0.0,0.0,0.031969440000000106,49280.474703043605,0.0,36.0,36.0,0.0,7396.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.16449697188140286,5.407136165445066,0.0,1.9459101490553132,1.9459101490553132,0.0,4.465908118654584,1.0,0.5,1.0,1.0,1.0,0.8483203257550049,0.004484464603806969,1.0,0.14285714285714285,0.14285714285714285,1.0,0.011494252873563218,1.0,1.4142135623730951,1.0,1.0,1.0,1.0857255638511973,14.932918669838124,1.0,2.6457513110645907,2.6457513110645907,1.0,9.327379053088816,5.011494252873563,7.011494252873563,7.022988505747126,8.022988505747126,5.022988505747127,9.022988505747126,5.0,8.0,11.022988505747126,8.011494252873563
345,Fr,-6.93,50,1,0,0,0,4.0727,223.0,0.7,7,7,1,87,2500.0,1.0,0.0,0.0,0.0,0.031969440000000106,49280.474703043605,0.0,36.0,36.0,0.0,7396.0,3.9318256327243257,0.6931471805599453,0.0,0.0,0.0,0.16449697188140286,5.407136165445066,0.0,1.9459101490553132,1.9459101490553132,0.0,4.465908118654584,0.0196078431372549,0.5,1.0,1.0,1.0,0.8483203257550049,0.004484464603806969,1.0,0.14285714285714285,0.14285714285714285,1.0,0.011494252873563218,7.14142842854285,1.4142135623730951,1.0,1.0,1.0,1.0857255638511973,14.932918669838124,1.0,2.6457513110645907,2.6457513110645907,1.0,9.327379053088816,3.050709939148073,4.070317782285327,4.081812035158891,5.081812035158891,3.0622041920216363,5.101419878296145,3.0392156862745097,5.0588235294117645,6.1210277214334,5.070317782285327
346,Fr,-7.77,200,1,0,0,0,4.0727,223.0,0.7,7,7,1,87,40000.0,1.0,0.0,0.0,0.0,0.031969440000000106,49280.474703043605,0.0,36.0,36.0,0.0,7396.0,5.303304908059076,0.6931471805599453,0.0,0.0,0.0,0.16449697188140286,5.407136165445066,0.0,1.9459101490553132,1.9459101490553132,0.0,4.465908118654584,0.004975124378109453,0.5,1.0,1.0,1.0,0.8483203257550049,0.004484464603806969,1.0,0.14285714285714285,0.14285714285714285,1.0,0.011494252873563218,14.177446878757825,1.4142135623730951,1.0,1.0,1.0,1.0857255638511973,14.932918669838124,1.0,2.6457513110645907,2.6457513110645907,1.0,9.327379053088816,3.0214445016297824,4.0264196260078915,4.037913878881455,5.037913878881455,3.0329387545033457,5.042889003259564,3.009950248756219,5.014925373134329,6.0478641276376734,5.0264196260078915
347,Fr,-7.32,500,1,0,0,0,4.0727,223.0,0.7,7,7,1,87,250000.0,1.0,0.0,0.0,0.0,0.031969440000000106,49280.474703043605,0.0,36.0,36.0,0.0,7396.0,6.2166061010848646,0.6931471805599453,0.0,0.0,0.0,0.16449697188140286,5.407136165445066,0.0,1.9459101490553132,1.9459101490553132,0.0,4.465908118654584,0.001996007984031936,0.5,1.0,1.0,1.0,0.8483203257550049,0.004484464603806969,1.0,0.14285714285714285,0.14285714285714285,1.0,0.011494252873563218,22.38302928559939,1.4142135623730951,1.0,1.0,1.0,1.0857255638511973,14.932918669838124,1.0,2.6457513110645907,2.6457513110645907,1.0,9.327379053088816,3.0154862688416273,4.0174822768256595,4.028976529699222,5.028976529699223,3.026980521715191,5.030972537683255,3.0039920159680644,5.005988023952097,6.032968545667286,5.0174822768256595
348,Ra,-0.52,0,2,0,0,0,5.2784,226.0,0.9,7,7,2,88,0.0,4.0,0.0,0.0,0.0,1.9168402500000015,50621.42706304361,0.04000000000000003,36.0,36.0,1.0,7569.0,0.0,1.0986122886681098,0.0,0.0,0.0,0.8689894587561422,5.420499865911753,0.1823215567939548,1.9459101490553132,1.9459101490553132,0.6931471805599453,4.477336814478207,1.0,0.3333333333333333,1.0,1.0,1.0,0.41937513105472835,0.004424934221140335,0.8333333333333333,0.14285714285714285,0.14285714285714285,0.5,0.011363636363636364,1.0,1.7320508075688772,1.0,1.0,1.0,1.5441826316857732,15.03303229558162,1.0954451150103324,2.6457513110645907,2.6457513110645907,1.4142135623730951,9.38083151964686,5.297698981394634,7.393144096404967,7.404507732768603,8.499952847778935,5.30906261775827,9.499952847778935,5.286335345030998,8.477225575051662,11.595397962789267,8.488589211415299
349,Ra,-6.04,50,2,0,0,0,5.2784,226.0,0.9,7,7,2,88,2500.0,4.0,0.0,0.0,0.0,1.9168402500000015,50621.42706304361,0.04000000000000003,36.0,36.0,1.0,7569.0,3.9318256327243257,1.0986122886681098,0.0,0.0,0.0,0.8689894587561422,5.420499865911753,0.1823215567939548,1.9459101490553132,1.9459101490553132,0.6931471805599453,4.477336814478207,0.0196078431372549,0.3333333333333333,1.0,1.0,1.0,0.41937513105472835,0.004424934221140335,0.8333333333333333,0.14285714285714285,0.14285714285714285,0.5,0.011363636363636364,7.14142842854285,1.7320508075688772,1.0,1.0,1.0,1.5441826316857732,15.03303229558162,1.0954451150103324,2.6457513110645907,2.6457513110645907,1.4142135623730951,9.38083151964686,3.3369146676691432,4.45196762581673,4.4633312621803665,5.558776377190699,3.348278304032779,5.578384220327955,3.3255510313055066,5.536049104463427,6.693437178475542,5.547412740827062
